order_id,product_name,category,quantity,unit_price,order_date
ORD00250,Spaghetti,Pasta,2,1.79,2025-05-25
ORD00250,Parmesan Cheese,Pasta,1,4.99,2025-05-25
ORD00251,Bananas,Produce,1,1.79,2025-08-16
ORD00252,Toothpaste,Personal Care,1,3.29,2025-09-03
ORD00252,Toilet Paper,Personal Care,2,8.99,2025-09-03
ORD00252,Shampoo,Personal Care,1,5.99,2025-09-03
ORD00253,Marinara Sauce,Pasta,1,3.49,2025-10-11
ORD00253,Spaghetti,Pasta,2,1.79,2025-10-11
ORD00253,Garlic Bread,Pasta,1,3.29,2025-10-11
ORD00253,Basil,Produce,2,2.19,2025-10-11
ORD00254,Bread,Breakfast,1,2.99,2025-06-10
ORD00254,Coffee Filters,Breakfast,2,2.49,2025-06-10
ORD00254,Shredded Cheese,Dairy,1,4.29,2025-06-10
ORD00254,Orange Juice,Beverages,1,4.49,2025-06-10
ORD00255,Diapers,Baby,1,19.99,2025-07-16
ORD00255,Soda,Beverages,2,4.99,2025-07-16
ORD00255,Eggs,Breakfast,1,3.49,2025-07-16
ORD00255,Baby Wipes,Baby,1,6.99,2025-07-16
ORD00255,Burger Buns,Bakery,1,2.79,2025-07-16
ORD00255,Pretzels,Snacks,1,3.49,2025-07-16
ORD00255,Baby Formula,Baby,1,22.99,2025-07-16
ORD00255,Potato Chips,Snacks,1,3.99,2025-07-16
ORD00256,Tortillas,Mexican,1,2.99,2025-06-21
ORD00256,Tomatoes,Produce,2,2.99,2025-06-21
ORD00256,Candy,Snacks,2,2.49,2025-06-21
ORD00257,Cookies,Snacks,1,3.99,2025-01-25
ORD00257,POTATO CHIPS,Snacks,1,3.99,2025-01-25
ORD00257,Candy,Snacks,1,2.49,2025-01-25
ORD00258,CREAMER,Breakfast,2,3.29,2025-12-22
ORD00258,Coffee Beans,Beverages,1,8.99,2025-12-22
ORD00258,Milk,Breakfast,1,3.19,2025-12-22
ORD00258,Eggs,Breakfast,1,3.49,2025-12-22
ORD00259,Salsa,Mexican,1,3.49,2025-07-13
ORD00259,Toilet Paper,Personal Care,1,8.99,2025-07-13
ORD00259,Bottled Water,Beverages,1,4.49,2025-07-13
ORD00259,Shredded Cheese,Dairy,3,4.29,2025-07-13
ORD00259,Tortillas,Mexican,1,2.99,2025-07-13
ORD00260,Toilet Paper,Personal Care,1,8.99,2025-10-17
ORD00261,Orange Juice,Beverages,1,4.49,2025-10-09
ORD00262,Parmesan Cheese,Pasta,1,4.99,2025-03-11
ORD00262,Spaghetti,Pasta,1,1.79,2025-03-11
ORD00263,Coffee Beans,Beverages,1,8.99,2025-03-24
ORD00263,Burger Buns,Bakery,2,2.79,2025-03-24
ORD00263,Orange Juice,Beverages,1,4.49,2025-03-24
ORD00264,BOTTLED WATER,Beverages,1,4.49,2025-07-31
ORD00264,Soda,Beverages,2,4.99,2025-07-31
ORD00264,Ground Beef,Meat,1,6.49,2025-07-31
ORD00265,Paper Towels,Cleaning,1,5.49,2025-03-05
ORD00265,Dish Soap,Cleaning,1,3.29,2025-03-05
ORD00265,Toilet Paper,Personal Care,1,8.99,2025-03-05
ORD00265,Coffee Beans,Beverages,1,8.99,2025-03-05
ORD00265,Trash Bags,Cleaning,1,6.49,2025-03-05
ORD00266,Tortillas,Mexican,1,2.99,2025-06-30
ORD00266,Lettuce,Produce,1,2.29,2025-06-30
ORD00267,Eggs,Breakfast,1,3.49,2025-01-30
ORD00267,Cereal,Breakfast,1,4.29,2025-01-30
ORD00267,Butter,Breakfast,1,3.79,2025-01-30
ORD00267,Coffee Filters,Breakfast,2,2.49,2025-01-30
ORD00267,Bacon,Breakfast,1,5.99,2025-01-30
ORD00268,Soap,Personal Care,1,2.99,2025-09-01
ORD00268,Toilet Paper,Personal Care,3,8.99,2025-09-01
ORD00269,Paper Towels,Cleaning,1,5.49,2025-07-18
ORD00269,Dish Soap,Cleaning,1,3.29,2025-07-18
ORD00269,Candy,Snacks,2,2.49,2025-07-18
ORD00270,Creamer,Breakfast,1,3.29,2025-01-24
ORD00270,Eggs,Breakfast,1,3.49,2025-01-24
ORD00270,Milk,Breakfast,1,3.19,2025-01-24
ORD00270,Coffee Filters,Breakfast,1,2.49,2025-01-24
ORD00270,Coffee Beans,Beverages,1,8.99,2025-01-24
ORD00270,Bacon,Breakfast,1,5.99,2025-01-24
ORD00270,Orange Juice,Beverages,1,4.49,2025-01-24
ORD00271,Bananas,Produce,3,1.79,2025-04-12
ORD00271,Apples,Produce,1,3.99,2025-04-12
ORD00271,Sponges,Cleaning,1,2.49,2025-04-12
ORD00272,Avocado,Produce,1,1.29,2025-05-13
ORD00272,shredded cheese,Dairy,1,4.29,2025-05-13
ORD00272,Ground Beef,Meat,1,6.49,2025-05-13
ORD00273,PARMESAN CHEESE,Pasta,1,4.99,2025-01-03
ORD00273,Spaghetti,Pasta,1,1.79,2025-01-03
ORD00273,Basil,Produce,1,2.19,2025-01-03
ORD00274,Dish Soap,Cleaning,2,3.29,2025-03-24
ORD00274,Laundry Detergent,Cleaning,1,8.99,2025-03-24
ORD00274,Trash Bags,Cleaning,1,6.49,2025-03-24
ORD00275,Basil,Produce,3,2.19,2025-06-21
ORD00275,SODA,Beverages,2,4.99,2025-06-21
ORD00275,Burger Buns,Bakery,1,2.79,2025-06-21
ORD00275,Mustard,Condiments,2,2.29,2025-06-21
ORD00275,Potato Chips,Snacks,1,3.99,2025-06-21
ORD00275,Ground Beef,Meat,1,6.49,2025-06-21
ORD00276,Creamer,Breakfast,1,3.29,2025-04-14
ORD00276,Soda,Beverages,1,4.99,2025-04-14
ORD00277,Bottled Water,Beverages,2,4.49,2025-09-12
ORD00277,Coffee Beans,Beverages,1,8.99,2025-09-12
ORD00278,Toilet Paper,Personal Care,1,8.99,2025-10-13
ORD00278,Shampoo,Personal Care,3,5.99,2025-10-13
ORD00278,Tortillas,Mexican,1,2.99,2025-10-13
ORD00278,Coffee Filters,Breakfast,1,2.49,2025-10-13
ORD00278,Coffee Beans,Beverages,1,8.99,2025-10-13
ORD00278,Soap,Personal Care,1,2.99,2025-10-13
ORD00278,Bacon,Breakfast,1,5.99,2025-10-13
ORD00278,Orange Juice,Beverages,1,4.49,2025-10-13
ORD00279,Bananas,Produce,1,1.79,2025-02-13
ORD00279,Spaghetti,Pasta,1,1.79,2025-02-13
ORD00279,Basil,Produce,1,2.19,2025-02-13
ORD00280,Marinara Sauce,Pasta,1,3.49,2025-12-23
ORD00280,Basil,Produce,1,2.19,2025-12-23
ORD00281,Bananas,Produce,1,1.79,2025-08-11
ORD00281,Apples,Produce,1,3.99,2025-08-11
ORD00281,Tomatoes,Produce,1,2.99,2025-08-11
ORD00282,Creamer,Breakfast,1,3.29,2025-01-24
ORD00282,Diapers,Baby,1,19.99,2025-01-24
ORD00282,Baby Formula,Baby,1,22.99,2025-01-24
ORD00282,Coffee Filters,Breakfast,1,2.49,2025-01-24
ORD00282,Bread,Breakfast,1,2.99,2025-01-24
ORD00283,Dish Soap,Cleaning,2,3.29,2025-09-08
ORD00283,Orange Juice,Beverages,1,4.49,2025-09-08
ORD00283,Baby Wipes,Baby,1,6.99,2025-09-08
ORD00283,Cereal,Breakfast,1,4.29,2025-09-08
ORD00283,Coffee Filters,Breakfast,1,2.49,2025-09-08
ORD00283,Coffee Beans,Beverages,1,8.99,2025-09-08
ORD00283,Bread,Breakfast,2,2.99,2025-09-08
ORD00284,Marinara Sauce,Pasta,1,3.49,2025-01-03
ORD00284,Garlic Bread,Pasta,1,3.29,2025-01-03
ORD00284,Parmesan Cheese,Pasta,2,4.99,2025-01-03
ORD00284,Bread,Breakfast,2,2.99,2025-01-03
ORD00285,Marinara Sauce,Pasta,1,3.49,2025-02-08
ORD00285,Spaghetti,Pasta,1,1.79,2025-02-08
ORD00285,Garlic Bread,Pasta,1,3.29,2025-02-08
ORD00286,Tortillas,Mexican,1,2.99,2025-08-13
ORD00286,Salsa,Mexican,1,3.49,2025-08-13
ORD00287,Paper Towels,Cleaning,3,5.49,2025-06-27
ORD00287,Bottled Water,Beverages,2,4.49,2025-06-27
ORD00287,Sponges,Cleaning,1,2.49,2025-06-27
ORD00287,Candy,Snacks,3,2.49,2025-06-27
ORD00288,Laundry Detergent,Cleaning,1,8.99,2025-04-11
ORD00289,Cereal,Breakfast,2,4.29,2025-04-27
ORD00289,cookies,Snacks,1,3.99,2025-04-27
ORD00289,Pretzels,Snacks,1,3.49,2025-04-27
ORD00289,Candy,Snacks,1,2.49,2025-04-27
ORD00290,MARINARA SAUCE,Pasta,2,3.49,2025-01-18
ORD00290,Spaghetti,Pasta,1,1.79,2025-01-18
ORD00290,Garlic Bread,Pasta,1,3.29,2025-01-18
ORD00290,Parmesan Cheese,Pasta,2,4.99,2025-01-18
ORD00291,Lime,Produce,2,0.59,2025-12-24
ORD00291,Tortillas,Mexican,3,2.99,2025-12-24
ORD00291,Sour Cream,Dairy,1,2.29,2025-12-24
ORD00291,Ground Beef,Meat,1,6.49,2025-12-24
ORD00292,Soda,Beverages,1,4.99,2025-09-19
ORD00292,Potato Chips,Snacks,1,3.99,2025-09-19
ORD00293,Paper Towels,Cleaning,1,5.49,2025-07-01
ORD00293,Burger Buns,Bakery,1,2.79,2025-07-01
ORD00293,Mustard,Condiments,1,2.29,2025-07-01
ORD00293,Potato Chips,Snacks,1,3.99,2025-07-01
ORD00294,Tortillas,Mexican,1,2.99,2025-08-29
ORD00294,Shredded Cheese,Dairy,3,4.29,2025-08-29
ORD00294,Ground Beef,Meat,1,6.49,2025-08-29
ORD00295,Spaghetti,Pasta,1,1.79,2025-02-28
ORD00295,Ground Beef,Meat,1,6.49,2025-02-28
ORD00296,Charcoal,Outdoor,1,7.99,2025-07-05
ORD00296,Pretzels,Snacks,2,3.49,2025-07-05
ORD00296,Soda,Beverages,3,4.99,2025-07-05
ORD00296,Potato Chips,Snacks,1,3.99,2025-07-05
ORD00297,Creamer,Breakfast,1,3.29,2025-05-17
ORD00297,Eggs,Breakfast,1,3.49,2025-05-17
ORD00297,Orange Juice,Beverages,2,4.49,2025-05-17
ORD00298,Toilet Paper,Personal Care,1,8.99,2025-09-06
ORD00299,Parmesan Cheese,Pasta,1,4.99,2025-12-13
ORD00299,Toothpaste,Personal Care,1,3.29,2025-12-13
ORD00299,Toilet Paper,Personal Care,1,8.99,2025-12-13
ORD00299,Shampoo,Personal Care,1,5.99,2025-12-13
ORD00300,Marinara Sauce,Pasta,1,3.49,2025-01-09
ORD00300,Spaghetti,Pasta,1,1.79,2025-01-09
ORD00300,Garlic Bread,Pasta,1,3.29,2025-01-09
ORD00301,Creamer,Breakfast,1,3.29,2025-07-27
ORD00301,Apples,Produce,1,3.99,2025-07-27
ORD00301,Tomatoes,Produce,1,2.99,2025-07-27
ORD00301,Lettuce,Produce,2,2.29,2025-07-27
ORD00302,Dish Soap,Cleaning,1,3.29,2025-11-26
ORD00302,Salsa,Mexican,3,3.49,2025-11-26
ORD00302,sour cream,Dairy,1,2.29,2025-11-26
ORD00302,Shredded Cheese,Dairy,2,4.29,2025-11-26
ORD00302,Tortillas,Mexican,1,2.99,2025-11-26
ORD00302,Trash Bags,Cleaning,1,6.49,2025-11-26
ORD00303,Pretzels,Snacks,2,3.49,2025-12-04
ORD00304,Coffee Beans,Beverages,2,8.99,2025-09-23
ORD00304,Butter,Breakfast,1,3.79,2025-09-23
ORD00304,Eggs,Breakfast,1,3.49,2025-09-23
ORD00304,Bacon,Breakfast,1,5.99,2025-09-23
ORD00305,Bottled Water,Beverages,1,4.49,2025-02-20
ORD00306,Bottled Water,Beverages,1,4.49,2025-06-12
ORD00306,Coffee Beans,Beverages,1,8.99,2025-06-12
ORD00306,Soda,Beverages,1,4.99,2025-06-12
ORD00306,Orange Juice,Beverages,1,4.49,2025-06-12
ORD00307,Marinara Sauce,Pasta,1,3.49,2025-07-02
ORD00307,Spaghetti,Pasta,1,1.79,2025-07-02
ORD00307,KETCHUP,Condiments,1,2.99,2025-07-02
ORD00307,Ground Beef,Meat,1,6.49,2025-07-02
ORD00308,Eggs,Breakfast,1,3.49,2025-10-13
ORD00308,Milk,Breakfast,1,3.19,2025-10-13
ORD00308,Coffee Filters,Breakfast,1,2.49,2025-10-13
ORD00308,Coffee Beans,Beverages,1,8.99,2025-10-13
ORD00308, Bread ,Breakfast,1,2.99,2025-10-13
ORD00309,Bottled Water,Beverages,2,4.49,2025-09-22
ORD00309, Baby Wipes ,Baby,1,6.99,2025-09-22
ORD00310,Baby Wipes,Baby,2,6.99,2025-11-06
ORD00310,Milk,Breakfast,1,3.19,2025-11-06
ORD00310,Baby Formula,Baby,1,22.99,2025-11-06
ORD00311,Marinara Sauce,Pasta,1,3.49,2025-07-22
ORD00311,Coffee Beans,Beverages,1,8.99,2025-07-22
ORD00311,Spaghetti,Pasta,1,1.79,2025-07-22
ORD00311,Burger Buns,Bakery,1,2.79,2025-07-22
ORD00312,Potato Chips,Snacks,1,3.99,2025-08-13
ORD00312,Candy,Snacks,2,2.49,2025-08-13
ORD00313,Paper Towels,Cleaning,1,5.49,2025-03-04
ORD00313,Dish Soap,Cleaning,2,3.29,2025-03-04
ORD00313,Marinara Sauce,Pasta,1,3.49,2025-03-04
ORD00313,Basil,Produce,1,2.19,2025-03-04
ORD00313,Ground Beef,Meat,1,6.49,2025-03-04
ORD00314,Dish Soap,Cleaning,1,3.29,2025-03-18
ORD00315,Bananas,Produce,1,1.79,2025-04-24
ORD00315,Salsa,Mexican,1,3.49,2025-04-24
ORD00315,Shredded Cheese,Dairy,2,4.29,2025-04-24
ORD00315,Bread,Breakfast,2,2.99,2025-04-24
ORD00316,Charcoal,Outdoor,1,7.99,2025-05-06
ORD00316,Ketchup,Condiments,1,2.99,2025-05-06
ORD00316,Soda,Beverages,1,4.99,2025-05-06
ORD00316,Burger Buns,Bakery,1,2.79,2025-05-06
ORD00316,Mustard,Condiments,1,2.29,2025-05-06
ORD00316,Potato Chips,Snacks,1,3.99,2025-05-06
ORD00317,Soap,Personal Care,1,2.99,2025-02-20
ORD00318,Creamer,Breakfast,1,3.29,2025-06-02
ORD00318,Eggs,Breakfast,1,3.49,2025-06-02
ORD00318,Toilet Paper,Personal Care,1,8.99,2025-06-02
ORD00318,Milk,Breakfast,2,3.19,2025-06-02
ORD00318,Shampoo,Personal Care,1,5.99,2025-06-02
ORD00318,Coffee Beans,Beverages,1,8.99,2025-06-02
ORD00318,Soap,Personal Care,1,2.99,2025-06-02
ORD00318,Bread,Breakfast,1,2.99,2025-06-02
ORD00319,Bottled Water,Beverages,3,4.49,2025-07-31
ORD00319,Burger Buns,Bakery,1,2.79,2025-07-31
ORD00319,Soda,Beverages,1,4.99,2025-07-31
ORD00319,Ground Beef,Meat,1,6.49,2025-07-31
ORD00320,Marinara Sauce,Pasta,1,3.49,2025-02-13
ORD00320,Garlic Bread,Pasta,1,3.29,2025-02-13
ORD00320,Ground Beef,Meat,1,6.49,2025-02-13
ORD00321,Coffee Beans,Beverages,2,8.99,2025-07-21
ORD00321,Dish Soap,Cleaning,1,3.29,2025-07-21
ORD00322,Parmesan Cheese,Pasta,1,4.99,2025-11-13
ORD00322,Spaghetti,Pasta,1,1.79,2025-11-13
ORD00322,Garlic Bread,Pasta,2,3.29,2025-11-13
ORD00322,basil,Produce,1,2.19,2025-11-13
ORD00323,Bananas,Produce,1,1.79,2025-10-03
ORD00323,Tomatoes,Produce,2,2.99,2025-10-03
ORD00323,Sour Cream,Dairy,1,2.29,2025-10-03
ORD00323,Lettuce,Produce,2,2.29,2025-10-03
ORD00324,Spaghetti,Pasta,1,1.79,2025-01-03
ORD00324,Apples,Produce,1,3.99,2025-01-03
ORD00324,Tomatoes,Produce,2,2.99,2025-01-03
ORD00324,Lettuce,Produce,3,2.29,2025-01-03
ORD00325,Bananas,Produce,1,1.79,2025-11-15
ORD00325,Eggs,Breakfast,2,3.49,2025-11-15
ORD00325,Tomatoes,Produce,1,2.99,2025-11-15
ORD00326,Soda,Beverages,1,4.99,2025-09-26
ORD00327,Mustard,Condiments,3,2.29,2025-12-28
ORD00327,Shampoo,Personal Care,1,5.99,2025-12-28
ORD00328,Creamer,Breakfast,1,3.29,2025-03-29
ORD00328,Bread,Breakfast,1,2.99,2025-03-29
ORD00328,Toilet Paper,Personal Care,1,8.99,2025-03-29
ORD00328, Orange Juice ,Beverages,1,4.49,2025-03-29
ORD00329,Soap,Personal Care,1,2.99,2025-05-07
ORD00329,Toothpaste,Personal Care,1,3.29,2025-05-07
ORD00329,Toilet Paper,Personal Care,1,8.99,2025-05-07
ORD00330,Parmesan Cheese,Pasta,2,4.99,2025-09-09
ORD00331,Spaghetti,Pasta,1,1.79,2025-02-09
ORD00331,Sour Cream,Dairy,2,2.29,2025-02-09
ORD00331,Marinara Sauce,Pasta,1,3.49,2025-02-09
ORD00331,Garlic Bread,Pasta,1,3.29,2025-02-09
ORD00331,Sponges,Cleaning,2,2.49,2025-02-09
ORD00332,Cookies,Snacks,1,3.99,2025-09-19
ORD00333,Paper Towels,Cleaning,1,5.49,2025-02-23
ORD00333,Dish Soap,Cleaning,1,3.29,2025-02-23
ORD00333,Pretzels,Snacks,1,3.49,2025-02-23
ORD00333,Laundry Detergent,Cleaning,1,8.99,2025-02-23
ORD00333,SPONGES,Cleaning,1,2.49,2025-02-23
ORD00333,Potato Chips,Snacks,3,3.99,2025-02-23
ORD00334,Tomatoes,Produce,1,2.99,2025-04-17
ORD00334,Cookies,Snacks,3,3.99,2025-04-17
ORD00334,Potato Chips,Snacks,1,3.99,2025-04-17
ORD00335,Baby Formula,Baby,1,22.99,2025-04-19
ORD00335,Soap,Personal Care,1,2.99,2025-04-19
ORD00335,Toothpaste,Personal Care,1,3.29,2025-04-19
ORD00335,Toilet Paper,Personal Care,3,8.99,2025-04-19
ORD00336,Diapers,Baby,1,19.99,2025-09-12
ORD00336,Eggs,Breakfast,2,3.49,2025-09-12
ORD00336,Toothpaste,Personal Care,1,3.29,2025-09-12
ORD00336,Toilet  Paper,Personal Care,1,8.99,2025-09-12
ORD00336, Shampoo ,Personal Care,2,5.99,2025-09-12
ORD00337,Milk,Breakfast,1,3.19,2025-10-16
ORD00338,Creamer,Breakfast,3,3.29,2025-01-02
ORD00338,Eggs,Breakfast,1,3.49,2025-01-02
ORD00338,Milk,Breakfast,1,3.19,2025-01-02
ORD00338,Butter,Breakfast,1,3.79,2025-01-02
ORD00338,Coffee Filters,Breakfast,2,2.49,2025-01-02
ORD00338,Coffee Beans,Beverages,1,8.99,2025-01-02
ORD00338,Orange Juice,Beverages,2,4.49,2025-01-02
ORD00339,Dish Soap,Cleaning,1,3.29,2025-04-24
ORD00339,EGGS,Breakfast,1,3.49,2025-04-24
ORD00339,Cereal,Breakfast,2,4.29,2025-04-24
ORD00339,Coffee Filters,Breakfast,1,2.49,2025-04-24
ORD00339,Coffee Beans,Beverages,3,8.99,2025-04-24
ORD00339,Bacon,Breakfast,1,5.99,2025-04-24
ORD00340,Marinara Sauce,Pasta,2,3.49,2025-10-17
ORD00340,Spaghetti,Pasta,1,1.79,2025-10-17
ORD00341,Parmesan Cheese,Pasta,1,4.99,2025-09-01
ORD00341,Basil,Produce,3,2.19,2025-09-01
ORD00341,Ground Beef,Meat,1,6.49,2025-09-01
ORD00342,Bananas,Produce,1,1.79,2025-04-14
ORD00342,Lime,Produce,2,0.59,2025-04-14
ORD00342,Tomatoes,Produce,1,2.99,2025-04-14
ORD00342,Lettuce,Produce,1,2.29,2025-04-14
ORD00343,soda,Beverages,1,4.99,2025-06-08
ORD00343,Bottled Water,Beverages,1,4.49,2025-06-08
ORD00343,Coffee Beans,Beverages,1,8.99,2025-06-08
ORD00343,SPONGES,Cleaning,1,2.49,2025-06-08
ORD00343,Basil,Produce,1,2.19,2025-06-08
ORD00343,Orange Juice,Beverages,1,4.49,2025-06-08
ORD00344,Orange Juice,Beverages,1,4.49,2025-09-25
ORD00344,SODA,Beverages,1,4.99,2025-09-25
ORD00344,Potato Chips,Snacks,1,3.99,2025-09-25
ORD00344,Candy,Snacks,1,2.49,2025-09-25
ORD00345,Paper Towels,Cleaning,1,5.49,2025-03-09
ORD00345,Dish Soap,Cleaning,2,3.29,2025-03-09
ORD00345,Soda,Beverages,3,4.99,2025-03-09
ORD00345,Coffee Beans,Beverages,1,8.99,2025-03-09
ORD00345,Laundry Detergent,Cleaning,1,8.99,2025-03-09
ORD00345,Sponges,Cleaning,1,2.49,2025-03-09
ORD00345,Orange Juice,Beverages,1,4.49,2025-03-09
ORD00346,Charcoal,Outdoor,2,7.99,2025-04-05
ORD00346,Spaghetti,Pasta,2,1.79,2025-04-05
ORD00346,Soda,Beverages,1,4.99,2025-04-05
ORD00346,Bananas,Produce,1,1.79,2025-04-05
ORD00346,Burger Buns,Bakery,2,2.79,2025-04-05
ORD00346,Apples,Produce,1,3.99,2025-04-05
ORD00346,Baby Food,Baby,1,4.99,2025-04-05
ORD00346,Lettuce,Produce,1,2.29,2025-04-05
ORD00347,Creamer,Breakfast,2,3.29,2025-11-21
ORD00347,Diapers,Baby,1,19.99,2025-11-21
ORD00347,Eggs,Breakfast,2,3.49,2025-11-21
ORD00347,Baby Wipes,Baby,1,6.99,2025-11-21
ORD00347,Baby Formula,Baby,1,22.99,2025-11-21
ORD00347,Coffee Filters,Breakfast,2,2.49,2025-11-21
ORD00347,Coffee Beans,Beverages,1,8.99,2025-11-21
ORD00347,Bread,Breakfast,2,2.99,2025-11-21
ORD00348,Paper Towels,Cleaning,2,5.49,2025-05-12
ORD00348,Laundry Detergent,Cleaning,2,8.99,2025-05-12
ORD00348,Trash Bags,Cleaning,1,6.49,2025-05-12
ORD00349,Sponges,Cleaning,2,2.49,2025-02-20
ORD00350,Laundry Detergent,Cleaning,1,8.99,2025-07-30
ORD00350,Mustard,Condiments,2,2.29,2025-07-30
ORD00351,Bananas,Produce,1,1.79,2025-10-20
ORD00351,Apples,Produce,3,3.99,2025-10-20
ORD00351,Tomatoes,Produce,1,2.99,2025-10-20
ORD00352,Soap,Personal Care,1,2.99,2025-11-04
ORD00352,Toilet Paper,Personal Care,1,8.99,2025-11-04
ORD00353,Creamer,Breakfast,1,3.29,2025-12-01
ORD00353,Toilet Paper,Personal Care,1,8.99,2025-12-01
ORD00353,Shampoo,Personal Care,1,5.99,2025-12-01
ORD00354,Bananas,Produce,1,1.79,2025-08-04
ORD00354,Tomatoes,Produce,1,2.99,2025-08-04
ORD00354,Lettuce,Produce,3,2.29,2025-08-04
ORD00355,Diapers,Baby,2,19.99,2025-11-15
ORD00355,Ketchup,Condiments,1,2.99,2025-11-15
ORD00355,Toothpaste,Personal Care,2,3.29,2025-11-15
ORD00355,Toilet Paper,Personal Care,2,8.99,2025-11-15
ORD00356,Ketchup,Condiments,1,2.99,2025-04-07
ORD00356,Toothpaste,Personal Care,1,3.29,2025-04-07
ORD00356,Ground Beef,Meat,1,6.49,2025-04-07
ORD00357,Sour Cream,Dairy,1,2.29,2025-01-10
ORD00357,Salsa,Mexican,1,3.49,2025-01-10
ORD00357,Shredded Cheese,Dairy,1,4.29,2025-01-10
ORD00357,Ground Beef,Meat,1,6.49,2025-01-10
ORD00358,Apples,Produce,2,3.99,2025-03-18
ORD00358,Shampoo,Personal Care,2,5.99,2025-03-18
ORD00359,Soda,Beverages,1,4.99,2025-01-11
ORD00359,Candy,Snacks,1,2.49,2025-01-11
ORD00360,Baby Wipes,Baby,1,6.99,2025-02-18
ORD00360,Diapers,Baby,1,19.99,2025-02-18
ORD00360,Bacon,Breakfast,2,5.99,2025-02-18
ORD00360,Lime,Produce,1,0.59,2025-02-18
ORD00361,Creamer,Breakfast,1,3.29,2025-07-28
ORD00361,Eggs,Breakfast,1,3.49,2025-07-28
ORD00361,Cereal,Breakfast,1,4.29,2025-07-28
ORD00361,Milk,Breakfast,2,3.19,2025-07-28
ORD00361,BURGER BUNS,Bakery,1,2.79,2025-07-28
ORD00361,Butter,Breakfast,1,3.79,2025-07-28
ORD00361,Coffee Filters,Breakfast,1,2.49,2025-07-28
ORD00361,Coffee Beans,Beverages,1,8.99,2025-07-28
ORD00361,Bacon,Breakfast,1,5.99,2025-07-28
ORD00361,Orange Juice,Beverages,1,4.49,2025-07-28
ORD00362,Laundry Detergent,Cleaning,1,8.99,2025-11-11
ORD00362,Sponges,Cleaning,1,2.49,2025-11-11
ORD00363,Charcoal,Outdoor,1,7.99,2025-08-27
ORD00363,Ketchup,Condiments,1,2.99,2025-08-27
ORD00363,Soda,Beverages,1,4.99,2025-08-27
ORD00363,Burger Buns,Bakery,1,2.79,2025-08-27
ORD00363,Mustard,Condiments,1,2.29,2025-08-27
ORD00363,Potato Chips,Snacks,1,3.99,2025-08-27
ORD00363,Ground Beef,Meat,1,6.49,2025-08-27
ORD00364,Creamer,Breakfast,2,3.29,2025-04-12
ORD00365,Burger Buns,Bakery,1,2.79,2025-04-12
ORD00365,Ketchup,Condiments,2,2.99,2025-04-12
ORD00365,Dish Soap,Cleaning,1,3.29,2025-04-12
ORD00365, Potato Chips ,Snacks,1,3.99,2025-04-12
ORD00366,Tortillas,Mexican,1,2.99,2025-10-07
ORD00366,Salsa,Mexican,1,3.49,2025-10-07
ORD00366,Sour Cream,Dairy,1,2.29,2025-10-07
ORD00366,Ground Beef,Meat,2,6.49,2025-10-07
ORD00367,Laundry Detergent,Cleaning,1,8.99,2025-04-01
ORD00367,Soda,Beverages,1,4.99,2025-04-01
ORD00368,Bananas,Produce,1,1.79,2025-05-11
ORD00368,Apples,Produce,1,3.99,2025-05-11
ORD00368,Tomatoes,Produce,2,2.99,2025-05-11
ORD00369,Tortillas,Mexican,1,2.99,2025-02-03
ORD00369,Ketchup,Condiments,1,2.99,2025-02-03
ORD00369,Shredded Cheese,Dairy,1,4.29,2025-02-03
ORD00369,Lime,Produce,2,0.59,2025-02-03
ORD00370,dish soap,Cleaning,2,3.29,2025-01-16
ORD00370,Diapers,Baby,1,19.99,2025-01-16
ORD00370,Baby Food,Baby,1,4.99,2025-01-16
ORD00370,Baby Formula,Baby,1,22.99,2025-01-16
ORD00371,Parmesan Cheese,Pasta,2,4.99,2025-12-26
ORD00371,Spaghetti,Pasta,1,1.79,2025-12-26
ORD00371,Lime,Produce,1,0.59,2025-12-26
ORD00371,Garlic Bread,Pasta,1,3.29,2025-12-26
ORD00371,Basil,Produce,1,2.19,2025-12-26
ORD00372,Candy,Snacks,1,2.49,2025-11-16
ORD00373,Toothpaste,Personal Care,2,3.29,2025-08-19
ORD00373,Toilet Paper,Personal Care,1,8.99,2025-08-19
ORD00373,Shampoo,Personal Care,1,5.99,2025-08-19
ORD00374,Pretzels,Snacks,1,3.49,2025-02-23
ORD00374,Soda,Beverages,1,4.99,2025-02-23
ORD00374,Potato Chips,Snacks,1,3.99,2025-02-23
ORD00375,Potato Chips,Snacks,1,3.99,2025-11-27
ORD00375,Eggs,Breakfast,1,3.49,2025-11-27
ORD00375,Soda,Beverages,1,4.99,2025-11-27
ORD00375,Candy,Snacks,2,2.49,2025-11-27
ORD00375,Coffee Filters,Breakfast,1,2.49,2025-11-27
ORD00375,Pretzels,Snacks,1,3.49,2025-11-27
ORD00376,Bananas,Produce,1,1.79,2025-03-05
ORD00376,Butter,Breakfast,1,3.79,2025-03-05
ORD00376,Apples,Produce,1,3.99,2025-03-05
ORD00376,Tomatoes,Produce,3,2.99,2025-03-05
ORD00377,Paper Towels,Cleaning,1,5.49,2025-05-10
ORD00377,Laundry Detergent,Cleaning,1,8.99,2025-05-10
ORD00377,Sponges,Cleaning,1,2.49,2025-05-10
ORD00378,Avocado,Produce,2,1.29,2025-03-14
ORD00378,Shredded Cheese,Dairy,1,4.29,2025-03-14
ORD00378,Tortillas,Mexican,1,2.99,2025-03-14
